Aavegotchi GHST Token,$0.782644
HBTC Captain Token,$3.16
Pickle Finance,$35.17
Union Fair Coin,$0.082758
Decentralized Vulnerability Platform,$0.028065
LINKDOWN,$0.990091
eToro New Zealand Dollar,$0.658360
ECOChain,$1.61
YAMv2,$12.14
Bella Protocol,$2.69
Filecoin [Futures],$16.53
Ulgen Hash Power,$0.215570
Wing,$30.33
Klaytn,$0.543869
BKEX Token,$0.078919
MANTRA DAO,$0.179457
New BitShares,$0.008646
Ontology Gas,$0.122257
Jubi Token,$0.117726
AnimalGo,$0.022884
BigBang Core,$1.96
VinDax Coin,$0.012994
CHADS VC,$0.127824
ETHDOWN,$2.97
Bestay,$1.09
ELYSIA,$0.003841
Gstcoin,$0.326114
TAI,$1.37
Soda Coin,$0.013374
Bounce Token,$340.17
LINKUP,$5.58
Velo,$0.425679
The Tokenized Bitcoin,"$10,486.44"
ATTN,$0.120961
FairGame,$0.006027
Crust,$4.24
AOS,$0.065829
SocialGood,$2.47
Exchange Union,$1.89
Mineral,$0.007711
TriumphX,$10.74
Echoin,$0.003418
Kulupu,$0.448343
BNBDOWN,$3.44
3X Long Ethereum Token,$345.16
yfBeta,$348.39
Bankcoin Reserve,"$1,907.19"
Building Cities Beyond Blockchain,$1.46
Bonk,$0.657005
Shroom.Finance,$0.085891
YAM v3,$1.35
FOCV,$0.012362
MOTIV Protocol,$0.011714
FEX Token,$0.051348
yTSLA Finance,$32.02
VARC,$0.001798
Latamcash,$0.279358
Bridge Oracle,$0.011205
YFMoonshot,$160.67
Hatch DAO,$3.59
Stafi,$1.62
Crypto Price Index,$94.71
ABCC Token,$0.011012
JackPool.finance,$173.90
Betherchip,$1.10
MeconCash,$0.088186
dHedge DAO,$0.926314
BLOCKMAX,$2.77
Assemble Protocol,$0.025356
Anchor Neural World,$0.172467
Linear,$0.018285
Trust Wallet Token,$0.024106
Two Prime FF1 Token,$5.05
DOTDOWN,$9.83
SENSO,$0.224014
mStable USD,$0.999336
Medium,$0.447105
Yobit Token,$845.92
YottaChain,$0.033734
Entherfound,$0.996785
MDUKEY,$0.162846
THC,$0.854201
RAKUN,$0.017881
Xank,$0.055570
FinexboxToken,$0.792501
UniversalEnergyChain,$1.52
Xenon,$0.000224
Vinci,$1.45
Whole Network,$0.000646
Master Coin Point,$0.024011
Treecle,$0.022199
Lux Bio Cell,$0.002596
Hybrid Bank Cash,$0.059012
BTCDOWN,$6.52
Liquidity Dividends Protocol,$0.028283
3X Long Chainlink Token,$584.81
Coin Artist,$1.40
Falconswap,$0.236243
Barkis Network,$1.87
Hey Bitcoin,$0.042803
Samurai,$61.44
NDN Link,$0.007906
Sperax,$0.009611
ACE,$0.006231
SOLBIT,$0.005267
3X Short Ethereum Token,$0.095831
UBU,$0.025237
Bit World Token,$0.005728
BNBUP,$12.10
Keystone of Opportunity & Knowledge,$0.249390
Hedget,$3.67
WHALE,$10.41
NFT,$0.233213
Zeedex,$0.103042
LinkArt,$0.011922
Nyan Finance,$178.58
Bananatok,$0.014735
CNNS,$0.006376
Small Love Potion,$0.048157
Bilaxy Token,$0.003294
SakeToken,$0.171196
YFA Finance,$271.56
Perpetual Protocol,$1.31
Strong,$170.19
Anyswap,$0.976862
ShineChain,$0.000470
renBTC,"$10,509.18"
Libfx,$70.06
DOTUP,$7.52
Waifu Token,$0.000915
ETHUP,$16.13
Ducato Protocol Token,$5.00
Darwinia Commitment Token,$132.53
ITAM Games,$0.012061
Flow Protocol,$0.309831
Oracle System,$0.029651
Burency,$0.700272
IYF.finance,$30.33
BNS Token,$0.076580
XTZUP,$2.78
Force For Fast,$0.030107
MangoChain,$0.139354
Thorium,$0.024194
Coni,$0.009250
FolgoryUSD,$1.00
MyToken,$0.000889
Multi Channel Influencer Creater Cloud Funding Platform,$0.019042
Mandi Token,$0.113976
Binance KRW,$0.000858
Tokamak Network,$3.42
HUPAYX,$0.016385
Edgeware,$0.009011
Decentr,$0.080762
JustLiquidity,$40.59
Sashimi,$0.098105
QUEENBEE,$0.010366
3X Short Chainlink Token,$0.032203
DTOP Token,$0.007358
Innovation Blockchain Payment,$0.065900
Paris Saint-Germain Fan Token,$6.68
Asian-African Capital Chain,$0.396737
ViteX Coin,$0.224869
Tweebaa,$2.93
Kadena,$0.337522
DXdao,$132.22
Lien,$37.11
MATH,$0.373818
Semitoken,$0.012013
KittenFinance,$55.04
DACC2,$0.000741
IDK,$0.067429
Lung Protocol,$0.002451
TopChain,$0.005436
LinkToken,$0.014551
Bityuan,$0.156573
XTZDOWN,$13.27
MixTrust,$0.003735
3X Short Cardano Token,$1.56
DefiBox,$11.58
LUCY,$0.028313
Brazilian Digital Token,$0.182985
Epanus,$0.716713
Ystar,$0.039286
Amp,$0.007701
OIN Finance,$0.282142
Axial Entertainment Digital Asset,$0.009713
Bitpanda Ecosystem Token,$0.089983
Kush Finance,$1.16
KNOW,$0.001867
Dash Cash,$0.284628
Dego Finance,$0.622958
Zyro,$0.275342
XSwap,$0.001391
DeFi Pulse Index,$95.44
Bispex,$0.000640
Satopay Network,$0.001836
MiniSwap,$0.053538
CryptoBharatCoin,$1.09
Yield Farming Token,$53.64
GRAP,$0.265756
Hegic,$0.055589
Vidya,$0.032834
Rivex,$0.447784
AS Roma Fan Token,$3.24
YMAX,$35.58
Fame,$0.044049
3x Long Bitcoin SV Token,$0.254597
ADAUP,$2.38
Rozeus,$0.006012
BitUP Token,$0.001023
Nilu,$0.003696
zzz.finance,$157.77
FUTUREXCRYPTO,$0.862034
Dollars,$1.02
BNSD Finance,$0.051927
Oikos,$0.029378
MCDEX,$2.22
Soda Token,$10.10
YFFII Finance,$27.32
SOMESING,$0.015462
Cofinex Coin,$0.125752
Culture Ticket Chain,$0.000974
Chain Games,$0.016224
OneSwap DAO Token,$1.07
unibot.cash,"$1,239.12"
Uniris,$0.060318
Yeld Finance,$36.39
DegenVC,$1.47
SuperSwap,$0.398832
Balloon-X,$0.022964
LGCY Network,$0.000157
OG Fan Token,$2.72
CoinHe Token,$0.071606
BitCherry,$0.006026
DigiFinexToken,$0.179171
HAPY Coin,$0.003163
QURAS,$0.028812
PayProtocol,$0.215083
STONK,$0.004044
3X Short Bitcoin Token,$0.886232
Thisoption,$0.956965
Coupon Chain,$0.154817
Multiplier,$0.054898
EYES Protocol,$0.006398
DMScript,$0.007114
ARCS,$0.240909
Katana Finance,$0.009238
DFOhub,$1.31
Atletico De Madrid Fan Token,$4.54
Digital Rand,$0.058024
3X Long Bitcoin Token,"$2,805.98"
Tether Gold,"$1,873.16"
Ti-Value,$0.009166
Curio,$1.34
CENTERCOIN,$0.001163
Pofid Dao,$15.75
3x Long Litecoin Token,$1.47
ASTA,$0.075954
ProBit Token,$0.257327
BSYS,$0.004873
Crypto Holding Frank Token,$1.09
3X Long BNB Token,$145.82
Dfinity (IOU),$18.29
yffi finance,$28.46
3x Long EOS Token,$1.16
ReFork,$0.015317
ALP Coin,$0.260287
Aitheon,$0.002624
KYSC Token,$0.015479
3x Long XRP Token,$9.44
Galatasaray Fan Token,$2.47
Gather,$0.085425
FC Barcelona Fan Token,$3.59
LORI,$0.162980
3X Long Cardano Token,$728.01
All.me,$0.010370
3x Short XRP Token,$49.23
Unknown Fair Object,$0.497258
DEXA COIN,$0.000054
Money Plant Token,$0.078945
Yuan Chain Coin,$0.006080
Dipper Network,$0.010481
YFFS Finance,$33.58
yffc.finance,$20.66
Vybe,$1.77
Index Chain,$0.019027
Unisocks,"$3,614.34"
Proof Of Liquidity,$0.025838
Fyooz,$0.416102
Keysians Network,$1.81
Buzzshow,$0.011703
Global Human Trust,$42.65
CSPC,$0.002323
AML Bitcoin,$0.105647
AllianceBlock,$0.096247
Heart Number,$0.000460
Dcoin Token,$0.014037
ADADOWN,$14.37
Meter Stable,$0.338326
Dextoken,$197.70
Dapp Token,$0.001064
YFIVE FINANCE,$22.85
FME,$0.023232
JUST NETWORK,$0.010102
Creed Finance,$1.38
Blockchain Exchange Alliance,$0.002362
VEHICLE DATA ARTIFICIAL INTELLIGENCE PLATFORM,$0.192141
Relevant,$0.936202
Etherpay,$0.929300
DEMOS,$0.340135
Satoshivisioncoin,$0.000370
V-Dimension,$0.530955
WiBX,$0.005557
BlackPearl Token,$0.000215
Galaxy Pool Coin,$0.070658
Limestone Network,$0.024106
Filenet,$0.023266
3x Long Bitcoin Cash Token,$2.63
Shardus,$0.087300
YFIBusiness,$14.22
CORN,$12.79
Juventus Fan Token,$6.92
Dragon Ball,$8.67
Pilnette,$0.020539
DigiDinar Token,$17.23
LBK,$0.008210
CoinMeet,$0.005857
EA Token,$0.001752
DMme,$0.002607
3x Short Bitcoin SV Token,$0.327755
DMD,$216.09
StarCurve,$0.296149
Derivex,$0.006915
EIDOS,$0.000292
Squirrel Finance,$1.30
3X Long TRX Token,$2.72
Eco Value Coin,$0.004407
Pumpanomics,"$118,252"
Tesra,$0.019942
DeFiPie,$0.115679
YouLive Coin,$0.000136
Fanaticos Cash,$0.014683
PHILLIPS PAY COIN,$0.002578
Hintchain,$0.003009
Mochimo,$0.041655
Enceladus Network,$0.000461
DuckDaoDime,$5.24
Electronero Pulse,$0.000560
Freecash,$0.095437
UniFi Protocol,$0.629446
Bitscoin,$?
Exchange Payment Coin,$0.001933
3X Short TRX Token,$0.208607
CRYPTOFOREX,$1.00
"YFIKING,FINANCE",$1.01
CAT.trade Protocol,$0.207079
Coinzo Token,$0.022679
EMOGI Network,$0.000237
The Hash Speed,$0.033351
Gbrick,$0.005108
DigiDinar,$3.75
Bast,$89.79
3x Short Litecoin Token,$416.24
SHENG,$0.024121
1x Short Bitcoin Token,$853.72
Gala,$0.001133
Golden Ratio Coin,$47.15
3X Short BNB Token,$0.891742
Promotion Coin,$0.000049
Eight Hours,$0.016550
Kaleido,$0.018513
Cipher Core Token,$39.44
Modern Investment Coin,$0.812243
GemSwap,$0.003616
snglsDAO,$0.000327
Moon YFI,$15.13
3X Long Sushi Token,$0.409000
1X Short Ethereum Token,$604.54
Lukki Operating Token,$0.003686
KVI,$0.005933
Dragonbit,$0.001045
RI Token,$6.14
Blockchain Quotations Index Token,$0.004450
AI Crypto,$0.000081
Hdac,$0.020631
Marshal Lion Group Coin,$0.213012
Black Diamond Rating,$0.049815
AICON,$0.159117
YUGE,$0.209864
sETH,$344.30
DeFiat,$3.92
BITCOINHEDGE,$27.63
Render Token,$0.105778
ZYX,$0.249043
Blockcloud,$0.000165
Hubi Token,$0.009461
sBTC,$0.003167
Xrpalike Gene,$0.073583
Yearn Finance Protocol,$2.91
Ndau,$11.00
Bitalgo,$12.72
3x Short EOS Token,$3.41
Bitpayer Token,$0.078754
UniDollar,$0.000322
REBIT,$0.086645
Mogu,$0.015119
New Year Bull,$0.064990
Unicrypt,$0.006431
DeFi Omega,$4.12
Jack Token,$0.089797
Money Token,$0.018206
TRXDOWN,$16.21
Dev Protocol,$2.91
BlockNoteX,$0.609672
Pledge Coin,$0.000137
GOD KIMCHI,$0.000149
TRXUP,$4.36
Percent,$0.182347
Healing Plus,$0.520869
Camouflage.eth,$0.000273
Sylo,$0.002332
COST COIN+,$0.002064
HebeBlock,$0.003965
3x Long Tezos Token,$123.38
Intelligent Investment Chain,$0.000164
1irstGold,$64.55
Carrot,$0.225749
EtherBone,$0.000149
Rowan Token,$0.014113
3X Long TomoChain Token,$1.65
PeerEx,$0.003891
BuySell,$1.35
Tribute,$3.39
YFARM Token,$0.004353
Markaccy,$0.263381
STK Coin,$0.038386
HEIDI,$29.39
Engine,$0.000079
WhiteRockCasino,$0.007242
3X Short Cosmos Token,$7.25
YAS,$0.007663
Ethereum Vault,$0.224247
SimpleChain,$0.506959
DoYourTip,$0.311918
Hamebi Token,$0.000839
Portal,$0.000711
P2P,$0.024949
RMPL,$0.663378
WingShop,$0.017303
Yield-Farming,$0.001030
CITEX Token,$0.008868
XRPUP,$8.98
Ymen.Finance,$4.09
Electronero,$0.000003
Mazzuma,$0.210101
Buxcoin,$0.455196
Printer.Finance,$80.20
Terra SDT,$1.40
TONToken,$0.012189
PayFrequent USD,$0.998439
3X Short TomoChain Token,$0.000555
HelixNetwork,$0.000162
Klever,$0.005447
TW Token,$0.000231
UNIFI DeFi,$0.051557
Cybereits,$0.000897
FINANCIAL INVESTMENT TOKEN,$2.18
Temtum,$0.152085
ROONEX,$0.000611
Web Coin Pay,$2.96
Seigniorage Shares,$0.401466
BeeKan,$0.000758
JBOX,$0.004619
Jinbi Token,$150.06
BenePit Protocol,$0.000095
LP-yCurve,$1.03
AVCCOIN,$1.30
3x Short Bitcoin Cash Token,$29.95
Universal Liquidity Union,$6.31
EduCoin,$0.000096
DoDreamChain,$0.006388
3X Long Algorand Token,$0.001226
Ethverse,$0.256623
CAPITAL X CELL,$0.048863
Tokens of Babel,$2.28
Essek Tov,$0.011747
TUNE TOKEN,$0.005616
ORBYT Token,$0.017620
Jiaozi,$0.000550
3X Short Sushi Token,$449.90
3X Long Cosmos Token,$23.63
Xplosive Ethereum,$5.27
KEY,$0.000798
Kublaicoin,$0.158999
Va Na Su,$0.865954
NNB Token,$0.000356
DragonVein,$0.248524
Team Finance,$0.914247
Axioms,$0.006012
Release Project,$0.000004
LitecoinPoS,$0.767361
Yakuza DAO,$66.19
intexcoin,$0.001134
LYFE,$0.013632
Spockchain Network,$0.000794
Galaxy Wallet,$0.003125
NanTrade,$4.16
Tixl [NEW],$0.088619
NOIZ,$0.030835
Community Token,$0.947128
FANBI TOKEN,$0.000169
Custody Token,$0.001514
Yield Stake Finance,$15.69
UniPower,$0.702885
Chainpay,$0.391443
AlphaLink,$0.065090
XRPDOWN,$11.07
ETF Dao,$0.023812
BUMO,$0.003218
UCX FOUNDATION,$0.220914
STABLE ASSET,$0.958419
Digex,$0.000813
Super Bitcoin,$0.508686
Hiblocks,$0.000316
Predix Network,$1.19
SatoExchange Token,$0.000839
UpBots,$0.019944
Ripple Alpha,$0.002075
Unipump,$0.036595
Bone,$0.521939
tomatos.finance,$0.144835
UltrAlpha,$0.061568
Nuco.cloud,$1.12
Emrals,$0.013879
FANZY,$0.000194
vSportCoin,$0.001258
Blood,$0.000622
Bitcoin File,$0.000682
EarnBet,$0.061083
Multicoin,$0.024665
DEONEX COIN,$5.40
MYX Network,$0.000412
TokenPocket,$0.002194
YFIEXCHANGE.FINANCE,$7.05
xscoin,$0.368550
Bitgrin,$0.002309
GM Holding,$0.158370
Meridian Network,$0.120461
Aquila Protocol,$0.012900
Newtonium,$0.153559
EOSDOWN,$12.06
Valobit,$0.006165
MDsquare,$0.000290
Soft Link,$8.74
Swapfolio,$0.057678
3x Short Tezos Token,$2.03
MERCI,$0.000995
Bincentive,$0.007810
BitKAM,$0.000107
Port of DeFi Network,$0.152468
bitCEO,$0.135854
i9 Coin,$0.005873
junca Cash,$0.278025
KingMoney,$487.23
AladiEx,$0.366204
Crypto Cricket Club,$0.057254
CEDARS,$0.174397
Spaghetti,$0.034869
COMSA [ETH],$0.037345
AurusGOLD,$61.50
DarkPay,$0.087051
Bitsonic,$0.022104
BitherCash,$1.12
Foresight,$0.038523
Lottonation,$0.068495
IOEX,$0.017487
Saga,$1.39
Ludos Protocol,$0.000140
Reserve,$1.00
Yield Breeder DAO,$0.078687
BeeStore,$0.000103
BPOP,$0.005606
Based Money,$0.675292
Trendering,$12.90
Momentum,$0.006553
ExNetwork Token,$0.063832
YFISCURITY,$5.35
ZenSports,$0.000471
Electric Vehicle Zone,$0.026577
Spice,$0.000324
ESR Coin,$0.167792
Robonomics Web Services,"$11,029.09"
TriipMiles,$0.002034
Golden Token,$0.008120
Joys Digital,$0.007941
DWS,$0.000018
WeSing Coin,$0.001548
StellarPayGlobal,$0.305526
Atlantis Token,$0.832217
3X Long BitMax Token Token,$5.72
OFIN Token,$0.160632
3X Long Altcoin Index Token,$22.99
PointPay,$0.014893
LOA Protocol,$0.021454
Dice,$0.000267
Cowboy.Finance,$0.032106
3X Long Matic Token,$1.67
SIMBA Storage Token,$0.118616
DSYS,$0.000171
Twinkle,$0.000524
1Million Token,$0.212395
ValueChain,$0.002037
Vectorspace AI,$0.121032
AntiscamToken,$0.062889
BitcoinRegular,$1.40
UniGraph,$12.67
Permission Coin,$0.000492
LegalBlock,$0.000445
Ziktalk,$0.000396
Imsmart,$0.059693
Unit Protocol,$0.000178
Davies,$0.080234
eosBLACK,$0.000496
VN Token,$0.019320
MoCo Token,$0.000250
ModiHost,$0.030615
ASYAGRO,$0.050881
3X Short Algorand Token,$0.109875
BELIEVER,$0.634071
Donut,$0.006345
Gomics,$0.157476
HXY Money,$0.036848
MEX,$0.000209
CashBackPro,$0.591672
Globalvillage Ecosystem,$0.000114
Dionpay,$0.021490
Tacos,$0.014960
Opennity,$0.000047
VerusCoin,$0.157370
BeeEx,$0.018050
Omega Protocol Money,$0.001063
UCROWDME,$0.001808
iOWN Token,$0.008766
Trump Wins Token,$0.441999
Orbicular,$0.001051
Finswap,$0.141177
Cherry Token,$0.661729
Freight Trust & Clearing Network,$0.004338
GOT Token,$2.88
The Forms,$0.064956
LEVELG,$0.079246
GSENetwork,$0.000026
D Community,$0.000129
LivenPay,$0.001838
Skillchain,$0.029988
Porkchop,$0.005951
Hive Dollar,$1.00
Dextrust,$0.016112
Hemelios,"$13,477.16"
FLUX,$1.30
Khipu Token,$0.000446
TCOIN,$0.005139
DACC,$0.000083
ThreeFold Token,$0.048584
Esports Token,$0.000266
Krypton Galaxy Coin,$0.000168
NewsToken,$0.000547
Mega Lottery Services Global,$0.035913
DeepCloud AI,$0.000551
01coin,$0.004898
WinPlay Token,$0.012302
Crex Token,$3.02
CARAT,$0.746248
VeraOne,$65.41
ENTONE,$0.081790
Tepleton,$0.009232
FlashSwap,$0.037169
HonestCoin,$0.979479
WEBN token,$0.000002
bZx Vesting Token,$0.046994
Winstex,$0.000686
United Bitcoin,$0.883131
Decentralized Data Assets Management,$0.002916
DUO Network Token,$0.008818
OTCBTC Token,$0.003067
Big Bang Game Coin,$0.000065
COMSA [XEM],$0.079332
Livenodes Token,$32.51
Hyper Pay,$0.000651
MIKS COIN,$0.000237
BTS Coin,$0.000188
TokenBacon,$0.397078
Daikicoin,$0.003881
Bitsten Token,$0.007676
Vanywhere,$0.000735
Touch Social,$0.032554
Yearn Finance Farm,$23.17
Future1coin,$0.000363
ChainZ Arena,$0.221703
BitcoinX,$0.000335
PalletOne,$0.001385
Halving Coin,$0.013005
COIL,$0.731045
Davion,$0.145356
Botton,$0.068175
FunKeyPay,$0.000061
Tchain,$0.000672
X-Block,$0.000064
3X Long Huobi Token Token,$235.25
SafePost,$0.000013
Boogle,$0.000091
Bali Coin,$0.014369
Ethereum Message Search,$1.19
Pixie Coin,$0.000444
Commerce Data Connection,$0.000091
Inverse Bitcoin Volatility Token,"$9,322.81"
Flits,$1.33
RoboCalls,$0.000031
Maya Preferred 223,"$1,901.85"
Tratok,$0.003198
FLAMA,$0.005946
Ubique Chain Of Things,$0.012661
Juggernaut,$0.263333
Dexter G,$0.182340
Pawtocol,$0.000110
WHEN Token,$0.000661
MGC Token,$0.001721
Defi Shopping Stake,$1.16
Hinto,$0.052797
Sombe,$0.000629
Coin Controller Cash,$0.000238
Guapcoin,$0.033876
BITTO,$0.528082
XDAG,$0.001914
NEOBITCOIN,$7.97
AK12,$0.095236
Aureus Nummus Gold,$0.000611
Volt,$0.000047
Sudan Gold Coin,$0.019180
SappChain,$0.000017
LinkCoin Token,$0.000640
Blue Baikal,$0.000020
Nokencoin,$0.003496
XTRM COIN,$0.005541
Dogz,$0.000019
Cicoin,$0.190883
FlashX Advance,$0.000078
GolderGames,$0.006718
QANplatform,$0.221940
Ladder Network Token,$0.003004
YEARN2.FINANCE,$2.68
Resistance,$0.001793
Pollux Coin,$0.471963
Bitcoin BEP2,"$10,597.34"
B91,$0.008892
Digital Wallet,$0.046712
YFUEL,$46.20
Simone,$152.47
Upper Euro,$1.18
Xtake,$0.000831
BITFXT COIN,$0.002981
THECASH,$0.032684
Popcorn,$0.051838
Prime DAI,$0.006662
OC Protocol,$0.022025
Mafia.Network,$0.011479
Charg Coin,$0.098902
Fashion Coin,$0.000002
Emanate,$0.006967
Bit Trust System,$0.006988
Wisdom Chain,$0.050856
Rivermount,$0.000753
MONEY PARTY,$0.000549
Historia,$0.003356
Affil Coin,$1.01
Dice.Finance,$20.93
BigGame,$0.007037
GrafSound,$0.435359
Baguette Token,$0.006943
Receive Access Ecosystem,$0.607964
Resoper,$0.033457
Cash Global Coin,$0.028108
ODE,$45.52
TILWIKI,$5.89
EcoG9coin,$0.000877
Infinite Ricks,$0.002123
Libera,$0.253875
Unimonitor,$0.069071
ThingsOperatingSystem,$0.000665
PowerBalt,$0.430220
Upper Dollar,$0.999899
QUSD,$0.012029
GoalTime N,$0.000126
Vesta Protocol,$0.000651
MACH Project,$0.065076
MyTVchain,$0.009020
EcoDollar,$0.047342
MONNOS,$0.000606
TranslateMe Network Token,$0.003301
Gric Coin,$0.015856
Crypto Accept,$0.000989
Evan,$0.094794
Definitex,$0.190122
En-Tan-Mo,$0.004305
SeChain,$0.000315
The Hustle App,$0.000432
Lead Wallet,$0.000521
GLOBALTRUSTFUND TOKEN,$0.184601
Decurian,$54.32
Aunite,$0.027800
4ART Coin,$0.021598
Infinity Economics,$0.000953
Litecoin SV,$0.467110
Ecoin,$0.002122
XFUEL,$0.001259
3X Short Matic Token,$0.038540
LemoChain,$0.000844
dRAY,$0.746338
Kepler Network,$0.000040
BuckHathCoin,$0.022864
Bankroll Vault,$0.260990
Compound Dai,$0.020924
Trump Loses Token,$0.571050
Alchemy,$1.01
Kids Cash,$0.096987
The global index chain,$0.000217
OBIC,$0.755140
Braziliex Token,$0.113310
IDCM Token,$0.000299
Blaze Network,$0.784197
1x Long Bitcoin Implied Volatility Token,"$1,608.60"
Compound USDT,$0.020294
CryptoBossCoin,$0.305526
SHIBA INU,$1.12e-10
3X Long Tether Gold Token,"$10,040.00"
CelCoin,$0.000094
Endorsit,$0.000003
VOMER,$0.195262
Becaz,$0.525179
Tronipay,$0.000976
Ethereum eRush,$0.014159
TerraNova,$0.003042
EncryptoTel [ETH],$0.003671
B ONE PAYMENT,$0.001994
USDA,$0.028030
MEETtoken,$0.018669
Sexcoin,$0.001363
SKINCHAIN,$0.000017
3X Long Ethereum Classic Token,$50.70
EXOR,$0.002307
Social Lending Token,$0.000509
Newsolution,$0.007761
INMAXCOIN,$0.054316
ORS Group,$0.014000
Consentium,$0.013014
Harcomia,$0.142742
Walnut.finance,$0.215582
3X Long Dragon Index Token,$397.20
Aludra Network,$0.000403
Experience Token,$0.000004
EzyStayz,$0.000304
PirateCash,$0.011117
Coinsto,$0.000007
First Bitcoin,$0.008286
Etherisc DIP Token,$0.045849
Frens Community,$1.54
CMITCOIN,$0.000003
Litecash,$0.000210
3X Long OKB Token,"$1,517.50"
BEAR Coin,$0.003251
Defi,$0.175186
SINERGIA,$0.022223
SEER,$0.000210
Documentchain,$0.025338
Smartup,$0.000044
Junsonmingchncoin,$7.34e-7
HoboNickels,$0.002727
GLOBEX,$0.000003
Diagon,$0.003604
Apple Network,$0.000014
Uranus,$0.000497
3X Long Shitcoin Index Token,$379.10
Eska,$0.001573
SuperEdge,$0.000016
INRToken,$0.000105
Voltz,$0.008008
Moozicore,$0.000104
Hanacoin,$0.000420
Boltt Coin ,$0.025832
Kryptofranc,$0.000012
Tutor's Diary,$0.002937
Bitcoffeen,$0.287897
LOOPREX,$0.001315
Demeter Chain,$0.021786
Bitcoin True,$0.000051
SkyMap,$0.002146
CoinLoan,$2.13
DeFi Nation Signals DAO,$1.69
Five Star Coin,$0.012481
Torex,$0.003329
Bitcurate,$0.009681
Work Force Coin,$0.004720
GIVLY Coin,$0.021138
THENODE,$0.009677
Schilling-Coin,$0.001471
OceanChain,$0.000032
MobilinkToken,$0.004134
HondaisCoin,$0.000001
3X Long Dogecoin Token,$284.30
PocketNode,$0.000004
ARMTOKEN,$0.014475
PROUD Money,$0.001363
Aerotoken,$0.020713
0cash,$0.000839
SoPay,$0.000040
MyDexPay,$0.013623
NSS Coin,$0.005406
Codeo Token,$0.093603
BOSCore,$0.003870
Wallet Plus X,$0.000167
Tradeplus,$0.231891
ZCore Token,$0.016991
3X Long Midcap Index Token,$528.50
Wallabee,$0.557340
Diplexcoin,$0.009754
Universal Protocol Token,$0.002937
Colletrix,$0.000003
Dragon Token,$1.19
Muzika,$0.002307
Binance GBP Stable Coin,$1.28
Secure Cash,$0.127010
BLOCKCLOUT,$0.000025
Enzo,$0.035237
AvatarCoin,$0.053174
Vision Network,$0.002002
Altbet,$0.019413
Valuto,$0.000210
Quish Coin,$0.001573
SaveToken,$0.004004
HOMT,$0.022603
Kahsh,$0.017830
PlusOneCoin,$0.041952
BLOCKIDCOIN,$0.009439
Stellar Gold,$0.000062
CK USD,$0.240829
QPay,$0.000003
Centaure,$0.000105
HeartBout Pay,$0.000629
KVANT,$0.182642
Destiny Success,$0.946889
ROS Coin,$0.005049
Lapis Chain,$0.001669
weBloc,$0.000120
HGH Token,$0.000004
One DEX,$3.15e-7
Sparkster,$0.001949
3X Short Dogecoin Token,$169.25
Sumcoin,$148.87
Golden Ratio Token,$6.79
Versess Coin,$10.87
StarChain,$0.027937
Usechain Token,$0.000205
Korbot,$0.029315
VENA,$0.000957
Global X Change Token,$0.120718
Tide Protocol,$0.230402
Oracolxor,$0.002716
Empow,$0.010011
GermanCoin,$0.000151
RabbitCoin,$0.000105
Quotient,$0.000210
Bubble,$0.001993
Axiom,$0.000629
ClubCoin,$0.022340
Francs,$0.001468
Aces,$0.000105
Mavro,$9.68
BlazerCoin,$0.000210
EmberCoin,$0.000003
Wink,$0.000315
Moving Cloud Coin,$0.000220
MSD,$0.007605
Ethereum Lite,$0.006083
BTCMoon,$0.000944
BlockCDN,$0.001260
Bitcoin God,$0.110121
Jingtum Tech,$0.000172
Qube,$0.000076
Maggie,$0.000113
Animation Vision Cash,$0.000105
Lendroid Support Token,$0.001188
StockChain,$0.000071
SalPay,$0.001277
IOV BlockChain,$0.000239
XTRD,$0.001018
Wiki Token,$0.308187
CEDEX Coin,$0.005279
Obitan Chain,$0.000003
Hybrid Block,$0.000275
KingXChain,$0.000036
YUKI,$0.000054
GazeCoin,$0.033037
SaveNode,$0.000105
Game Stars,$0.000003
CapdaxToken,$0.005567
MediBit,$0.000002
Bgogo Token,$0.000470
ROMToken,$0.000009
TOKOK,$0.003283
Xtock,$0.000120
OOOBTC TOKEN,$0.001538
HUDDL,$0.005499
UTEMIS,$0.000410
BIZKEY,$0.000034
VENJOCOIN,$1.06
Atlas Token,$0.000648
Lucky Block Network,$21.14
LevelApp Token,$0.000003
InnovaMinex,$0.267446
SpectreSecurityCoin,$0.000073
7Eleven,$0.000002
SPIN Protocol,$0.000105
Blockmason Link,$0.000080
Volume Network,$0.000701
Bitcloud Pro,$0.000379
BitcoinSoV,$0.041076
LINK,$11.94
City Coin,$0.054837
Sierracoin,$0.000933
MDtoken,$0.002386
VERA,$0.000105
NOVA,$0.000015
Bitcoin & Company Network,$0.000011
Bankroll Network,$0.063190
NairaX,$0.003146
Sesameseed,$0.030746
QURA GLOBAL,$3.39e-8
Litbinex Coin,$0.000210
WowSecret,$0.000105
Global Reserve System,$14.09
Global Game Coin,$1.78
1AI Token,$0.000105
AfroDex,$9.40e-8
FLEX,$0.736894
CitiOs,$0.000095
Kratscoin,$0.101814
Compound SAI,$0.027577
Compound USD Coin,$0.021195
Odyssey,$0.015417
SuperSkynet,$0.000007
Instantily,$0.000241
RAKSUR,$0.001338
AdsByWiFi,$32.13
IZEROIUM,$0.000210
ALA,$3.39e-8
Pyrrhos Gold,$0.001954
Swapzilla,$0.493294
pTokens BTC,"$5,171.54"
